Builder,Pedal,Catalog Type,Pedal Info,Picture,PRP Complete,Research Record
CMAT Mods,Ratified,Distortion,DONE,DONE,DONE,./research/pedals/CMAT Mods/Ratified.md
CMAT Mods,Signa Comp-Drive,Overdrive,DONE,DONE,DONE,./research/pedals/CMAT Mods/Signa Comp-Drive.md
CMAT Mods,Signa Drive,Overdrive,DONE,DONE,DONE,./research/pedals/CMAT Mods/Signa Drive.md
CMAT Mods,Super Signa Drive,Overdrive,DONE,DONE,DONE,./research/pedals/CMAT Mods/Super Signa Drive.md
CMAT Mods,Tube Slammer,Overdrive,DONE,DONE,DONE,./research/pedals/CMAT Mods/Tube Slammer.md
CMAT Mods,Tube Slammer Deluxe,Overdrive,DONE,DONE,DONE,./research/pedals/CMAT Mods/Tube Slammer Deluxe.md
CMC Audio,Bi Filter Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/CMC Audio/Bi Filter Fuzz.md
CMC Audio,PROTO TYPE V2,Overdrive,DONE,DONE,DONE,./research/pedals/CMC Audio/PROTO TYPE V2.md
CMI,CMI Fuzz Unit,Fuzz,DONE,DONE,DONE,./research/pedals/CMI/CMI Fuzz Unit.md
CMI,Wah Fuzz Swell,Fuzz,DONE,DONE,DONE,./research/pedals/CMI/Wah Fuzz Swell.md
CNZ Audio,GDS-20 Distortion,Distortion,DONE,DONE,DONE,./research/pedals/CNZ Audio/GDS-20 Distortion.md
CNZ Audio,SCM-20 Crossfire Metal,Distortion,DONE,DONE,DONE,./research/pedals/CNZ Audio/SCM-20 Crossfire Metal.md
CNZ Audio,SDU-20 Dumble Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/CNZ Audio/SDU-20 Dumble Overdrive.md
CNZ Audio,SFZ-20 Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/CNZ Audio/SFZ-20 Fuzz.md
CNZ Audio,SOD-20 Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/CNZ Audio/SOD-20 Overdrive.md
CNZ Audio,VBL-20 Bluesy Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/CNZ Audio/VBL-20 Bluesy Overdrive.md
CNZ Audio,VDU-20 Dumbled Drive,Overdrive,DONE,DONE,DONE,./research/pedals/CNZ Audio/VDU-20 Dumbled Drive.md
Cobrahawk,B12 Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Cobrahawk/B12 Fuzz.md
Cobrahawk,B12 Go Fuzz Yourself (Paul),Fuzz,DONE,DONE,DONE,./research/pedals/Cobrahawk/B12 Go Fuzz Yourself (Paul).md
Cobrahawk,JRC4558 OD-8 Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Cobrahawk/JRC4558 OD-8 Overdrive.md
Coda Effects,Black Hole,Distortion,DONE,DONE,DONE,./research/pedals/Coda Effects/Black Hole.md
Coda Effects,Dolmen Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coda Effects/Dolmen Fuzz.md
Code,CDO2 Stereo Distortion O.D.,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Code/CDO2 Stereo Distortion O.D..md
Code,CMM2 Stereo Metal Mate,Distortion,DONE,DONE,DONE,./research/pedals/Code/CMM2 Stereo Metal Mate.md
Codtone,Ben Drive,Overdrive,DONE,DONE,DONE,./research/pedals/Codtone/Ben Drive.md
Codtone,Frank 'n' Beans,Fuzz,DONE,DONE,DONE,./research/pedals/Codtone/Frank 'n' Beans.md
Codtone,Fuzz for Bass,Fuzz,DONE,DONE,DONE,./research/pedals/Codtone/Fuzz for Bass.md
Codtone,Russian Bikini Ranger,Fuzz,DONE,DONE,DONE,./research/pedals/Codtone/Russian Bikini Ranger.md
Coffee Shop Pedals,Affogato Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coffee Shop Pedals/Affogato Fuzz.md
Coffee Shop Pedals,Donut Hole Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Coffee Shop Pedals/Donut Hole Overdrive.md
Coffee Shop Pedals,Portafilter Dual Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Coffee Shop Pedals/Portafilter Dual Overdrive.md
Coffin Case,Batula Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coffin Case/Batula Fuzz.md
Coffin Case,Blood Drive,Distortion,DONE,DONE,DONE,./research/pedals/Coffin Case/Blood Drive.md
Coffin Gear / Coffin Case,Batula Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coffin Gear / Coffin Case/Batula Fuzz.md
Coffin Gear / Coffin Case,BDFX-1 Blood Drive,Distortion,DONE,DONE,DONE,./research/pedals/Coffin Gear / Coffin Case/BDFX-1 Blood Drive.md
COG Effects,Darklighter,Overdrive,DONE,DONE,DONE,./research/pedals/COG Effects/Darklighter.md
COG Effects,Dual Knightfall,Distortion,DONE,DONE,DONE,./research/pedals/COG Effects/Dual Knightfall.md
COG Effects,Grand Tarkin Bass Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Grand Tarkin Bass Fuzz.md
COG Effects,Grand Tarkin Mk2,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Grand Tarkin Mk2.md
COG Effects,Knightfall,Distortion,DONE,DONE,DONE,./research/pedals/COG Effects/Knightfall.md
COG Effects,Knightfall 66,Overdrive,DONE,DONE,DONE,./research/pedals/COG Effects/Knightfall 66.md
COG Effects,Mini 66 Bass Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/COG Effects/Mini 66 Bass Overdrive.md
COG Effects,Rogue One Fuzz Octave,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Rogue One Fuzz Octave.md
COG Effects,Tarkin Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Tarkin Fuzz.md
COG Effects,Tarkin Mk2,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Tarkin Mk2.md
COG Effects,TK-421 Distortion,Distortion,DONE,DONE,DONE,./research/pedals/COG Effects/TK-421 Distortion.md
COG Effects,TK-421-X Bass Distortion,Distortion,DONE,DONE,DONE,./research/pedals/COG Effects/TK-421-X Bass Distortion.md
COG Effects,Wet Nuns Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/COG Effects/Wet Nuns Fuzz.md
Coggins Audio / Dinosaural,Cogmeister,Distortion / Fuzz / Overdrive,DONE,DONE,DONE,./research/pedals/Coggins Audio / Dinosaural/Cogmeister.md
Coggins Audio / Dinosaural,Dan Solo Mid Booster / Drive,Overdrive,DONE,DONE,DONE,./research/pedals/Coggins Audio / Dinosaural/Dan Solo Mid Booster / Drive.md
Coggins Audio / Dinosaural,Dinosaural OPA-101 Overdriven Pre-amp,Overdrive,DONE,DONE,DONE,./research/pedals/Coggins Audio / Dinosaural/Dinosaural OPA-101 Overdriven Pre-amp.md
Coggins Audio / Dinosaural,Dinosaural Tube Bender,Overdrive,DONE,DONE,DONE,./research/pedals/Coggins Audio / Dinosaural/Dinosaural Tube Bender.md
Coggins Audio / Dinosaural,Hypoid Drive,Distortion / Fuzz / Overdrive,DONE,DONE,DONE,./research/pedals/Coggins Audio / Dinosaural/Hypoid Drive.md
ColdCraft Effects,Black Dynamite MkII,Overdrive,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Black Dynamite MkII.md
ColdCraft Effects,Black Lime IC Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Black Lime IC Fuzz.md
ColdCraft Effects,Black Shuck OD/Distortion,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Black Shuck OD Distortion.md
ColdCraft Effects,Cascade MkII,Overdrive,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Cascade MkII.md
ColdCraft Effects,Fiesta Fuzz Mini,Fuzz,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Fiesta Fuzz Mini.md
ColdCraft Effects,Fiesta Fuzz MkII,Fuzz,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Fiesta Fuzz MkII.md
ColdCraft Effects,Fusion Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Fusion Fuzz.md
ColdCraft Effects,Ramrod Distortion,Distortion,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Ramrod Distortion.md
ColdCraft Effects,Sweet Cream OD,Overdrive,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Sweet Cream OD.md
ColdCraft Effects,Sweet Kiwi MkII,Fuzz / Overdrive,DONE,DONE,DONE,./research/pedals/ColdCraft Effects/Sweet Kiwi MkII.md
Cole Music Co.,ParaDrive Parametric Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Cole Music Co./ParaDrive Parametric Overdrive.md
Coleman,Angry Dragon mkII - Germanium Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coleman/Angry Dragon mkII - Germanium Fuzz.md
Coleman,Astro Fuzz - Hybrid Germanium Silicon Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coleman/Astro Fuzz - Hybrid Germanium Silicon Fuzz.md
Colfax Recorders,Porcelain Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Colfax Recorders/Porcelain Fuzz.md
Colfax Recorders,Zephyr Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Colfax Recorders/Zephyr Overdrive.md
Collateral FX,P004 Icarus,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P004 Icarus.md
Collateral FX,P005 Continuum OD,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P005 Continuum OD.md
Collateral FX,P008 Golden Ratio Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P008 Golden Ratio Fuzz.md
Collateral FX,P010 Year of Rat 1985,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P010 Year of Rat 1985.md
Collateral FX,P011 Chili Pre,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P011 Chili Pre.md
Collateral FX,P012 Constellation OD,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P012 Constellation OD.md
Collateral FX,P013 Black Hole Sunn,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P013 Black Hole Sunn.md
Collateral FX,P014 Red Giant,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P014 Red Giant.md
Collateral FX,P015 White Russian Distortion/Fuzz,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P015 White Russian Distortion/Fuzz.md
Collateral FX,P016 Foxey Face Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P016 Foxey Face.md
Collateral FX,P017 Unchained Overdrive/Distortion,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P017 Unchained Overdrive-Distortion.md
Collateral FX,P019 Slow Distortion/Fuzz,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P019 Slow.md
Collateral FX,P021 Parsec Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P021 Parsec.md
Collateral FX,P022 Drive for the Dead Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P022 Drive for the Dead Overdrive.md
Collateral FX,P023 The Bendz Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P023 The Bendz Fuzz.md
Collateral FX,P024 Sirius Dual Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P024 Sirius Dual Overdrive.md
Collateral FX,P026 Banana Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P026 Banana Fuzz.md
Collateral FX,P027 Element 118 Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P027 Element 118 Fuzz.md
Collateral FX,P028 Palindrome Dual Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P028 Palindrome Dual Overdrive.md
Collateral FX,P029 Ring System Overdrive/Distortion,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P029 Ring System Overdrive-Distortion.md
Collateral FX,P031 Zeugma Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Collateral FX/P031 Zeugma Fuzz.md
Collateral FX,P032 Touchstone Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Collateral FX/P032 Touchstone Overdrive.md
Collins,CDT-1 Distortion,Distortion,DONE,DONE,DONE,./research/pedals/Collins/CDT-1 Distortion.md
Collins,COD-1 Pro Over Drive,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Collins/COD-1 Pro Over Drive.md
Collins,CSD-1 Pro Super Dust,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Collins/CSD-1 Pro Super Dust.md
Collision Devices,Black Hole Symmetry,Fuzz,DONE,DONE,DONE,./research/pedals/Collision Devices/Black Hole Symmetry.md
Collision Devices,FZ - Gated Fuzz / Distortion,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collision Devices/FZ - Gated Fuzz - Distortion.md
Collision Devices,Singularity,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collision Devices/Singularity.md
Collision Devices,Snack Fuzz,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collision Devices/Snack Fuzz.md
Collision Devices,TARS,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Collision Devices/TARS.md
Colombo Audio Electronics,22 Overdrive/Distortion,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/22 Overdrive-Distortion.md
Colombo Audio Electronics,57 Turbo Drive,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/57 Turbo Drive.md
Colombo Audio Electronics,Blackface Idol,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Blackface Idol.md
Colombo Audio Electronics,Bricks,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Bricks.md
Colombo Audio Electronics,Eruption,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Eruption.md
Colombo Audio Electronics,Father of Loud,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Father of Loud.md
Colombo Audio Electronics,Ignition,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Ignition.md
Colombo Audio Electronics,Kensington,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Kensington.md
Colombo Audio Electronics,Kensington Star,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Kensington Star.md
Colombo Audio Electronics,Lead Trilogy,Distortion,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Lead Trilogy.md
Colombo Audio Electronics,Mr. Deaky,Distortion,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Mr. Deaky.md
Colombo Audio Electronics,Muff Blaster,Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Muff Blaster.md
Colombo Audio Electronics,Naoto,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Naoto.md
Colombo Audio Electronics,November Child,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/November Child.md
Colombo Audio Electronics,Over Drive,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Over Drive.md
Colombo Audio Electronics,Plexi Breed,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Plexi Breed.md
Colombo Audio Electronics,Pulse Driver,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Pulse Driver.md
Colombo Audio Electronics,Rocker 83,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Rocker 83.md
Colombo Audio Electronics,Southern Stalker,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Southern Stalker.md
Colombo Audio Electronics,The One,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/The One.md
Colombo Audio Electronics,Utopia Overdrive,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Utopia Overdrive.md
Colombo Audio Electronics,Via Lattea,Overdrive,DONE,DONE,DONE,./research/pedals/Colombo Audio Electronics/Via Lattea.md
Color Audio,Cassette Preamp,Fuzz / Overdrive,DONE,DONE,DONE,./research/pedals/Color Audio/Cassette Preamp.md
Colorsound / Sola Sound,B&M Champion Fuzz Unit,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/B&M Champion Fuzz Unit.md
Colorsound / Sola Sound,B&M Champion Wah Fuzz,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Colorsound / Sola Sound/B&M Champion Wah Fuzz.md
Colorsound / Sola Sound,B&M Fuzz Unit,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/B&M Fuzz Unit.md
Colorsound / Sola Sound,Colorsound Supa Wah-Fuzz-Swell,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Colorsound Supa Wah-Fuzz-Swell.md
Colorsound / Sola Sound,Eurotec Black Box Fuzz Module,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Eurotec Black Box Fuzz Module.md
Colorsound / Sola Sound,G.B. Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/G.B. Fuzz.md
Colorsound / Sola Sound,G.B. Fuzz Unit,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Colorsound / Sola Sound/G.B. Fuzz Unit.md
Colorsound / Sola Sound,Overdriver,Overdrive,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Overdriver.md
Colorsound / Sola Sound,Pro Traffic Fuzz Unit,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Pro Traffic Fuzz Unit.md
Colorsound / Sola Sound,Sola Sound Bum Fuzz Unit,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Colorsound / Sola Sound/Sola Sound Bum Fuzz Unit.md
Colorsound / Sola Sound,Sola Sound Tone Bender,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Colorsound / Sola Sound/Sola Sound Tone Bender.md
Colorsound / Sola Sound,Tone Bender,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Tone Bender.md
Colorsound / Sola Sound,Tone Bender MKII,Fuzz,DONE,DONE,DONE,./research/pedals/Colorsound / Sola Sound/Tone Bender MKII.md
Colorsound / Sola Sound,Tone Bender MKIII,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Colorsound / Sola Sound/Tone Bender MKIII.md
ColorTone Fx / Pedal Tank,Gainer,Overdrive,DONE,DONE,DONE,./research/pedals/ColorTone Fx / Pedal Tank/Gainer.md
ColorTone Fx / Pedal Tank,OD-909 Overdrive Pro,Overdrive,DONE,DONE,DONE,./research/pedals/ColorTone Fx / Pedal Tank/OD-909 Overdrive Pro.md
Colortone Pedals,Parasite Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Colortone Pedals/Parasite Overdrive.md
Columbus,DST-5 Distortion,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Columbus/DST-5 Distortion.md
Columbus,MTL-5 Ultra Metal,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Columbus/MTL-5 Ultra Metal.md
Columbus,OVD-5 Overdrive,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Columbus/OVD-5 Overdrive.md
Columbus,TDR-5 Tube Driver,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Columbus/TDR-5 Tube Driver.md
Comet Effects,Hyperdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Comet Effects/Hyperdrive.md
Commune,Senturion Crazy Booster,Fuzz,DONE,DONE,DONE,./research/pedals/Commune/Senturion Crazy Booster.md
Commune,Senturion Modern Factor,Overdrive,DONE,DONE,DONE,./research/pedals/Commune/Senturion Modern Factor.md
Commune,Senturion Preamp 500,Overdrive,DONE,DONE,DONE,./research/pedals/Commune/Senturion Preamp 500.md
Commune/ECA (Empire Custom Amplification),Screem,Overdrive,DONE,DONE,DONE,./research/pedals/Commune/ECA Screem.md
Commune/ECA (Empire Custom Amplification),Screem Mk-II,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Commune/ECA Screem Mk-II.md
Comodoro Pedales,Botfly Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Comodoro Pedales/Botfly Fuzz.md
Comodoro Pedales,Percolator Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Comodoro Pedales/Percolator Fuzz.md
Comodoro Pedales,Rat Bass,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Comodoro Pedales/Rat Bass.md
Companion,FY-2 Fuzz Box,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Companion/FY-2 Fuzz Box.md
Companion,FY-6 Super Fuzz,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Companion/FY-6 Super Fuzz.md
Compulsive Audio,Dimed Boogie,Distortion,DONE,DONE,DONE,./research/pedals/Compulsive Audio/Dimed Boogie.md
Compulsive Audio,Face-Off Fuzz,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Compulsive Audio/Face-Off Fuzz.md
Compulsive Audio,Hair Band Distortion,Distortion,DONE,DONE,DONE,./research/pedals/Compulsive Audio/Hair Band Distortion.md
Compulsive Audio,Jimi - Octave Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Compulsive Audio/Jimi - Octave Fuzz.md
Compulsive Audio,Texas Holdem ZZ,Overdrive,DONE,DONE,DONE,./research/pedals/Compulsive Audio/Texas Holdem ZZ.md
Compulsive Audio,Thor's Hammer,Distortion,DONE,DONE,DONE,./research/pedals/Compulsive Audio/Thor's Hammer.md
Compulsive Audio,Tone Oracle,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Compulsive Audio/Tone Oracle.md
Compulsive Audio,Valve Howler Jr.,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Compulsive Audio/Valve Howler Jr..md
Concrete Sound Lab,SLAB,Fuzz / Overdrive,DONE,DONE,DONE,./research/pedals/Concrete Sound Lab/SLAB.md
Conrad,Conrad Buzz Box & Volume Expander,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Conrad/Conrad Buzz Box & Volume Expander.md
Conrad,Conrad Fuzzy Fury,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Conrad/Conrad Fuzzy Fury.md
Conrad,Conrad Sky Hawk - Fuzz and Treble Booster,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Conrad/Conrad Sky Hawk - Fuzz and Treble Booster.md
Cool Bear Effects,Grizzly Bear,Distortion / Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Cool Bear Effects/Grizzly Bear.md
Coolmusic,C-DI01 Insane Distortion,Distortion,DONE,DONE,DONE,./research/pedals/Coolmusic/C-DI01 Insane Distortion.md
Coolmusic,C-DI02 Classic Distortion,Distortion,DONE,DONE,DONE,./research/pedals/Coolmusic/C-DI02 Classic Distortion.md
Coolmusic,C-FC1 Fuzzster,Fuzz,DONE,DONE,DONE,./research/pedals/Coolmusic/C-FC1 Fuzzster.md
Coolmusic,C-OV01 Crunchy Overdrive,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coolmusic/C-OV01 Crunchy Overdrive.md
Coolmusic,HG-7 High Gain,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Coolmusic/HG-7 High Gain.md
Coolmusic,MT-6 Distortion,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Coolmusic/MT-6 Distortion.md
Coolmusic,Multiple Distortion,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Coolmusic/Multiple Distortion.md
Coolpedals,Dirty Devil,Distortion / Overdrive,DONE,DONE,DONE,./research/pedals/Coolpedals/Dirty Devil.md
Coolpedals,Steam Machine,Distortion / Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coolpedals/Steam Machine.md
Coolpedals,Strutter,Overdrive,DONE,DONE,DONE,./research/pedals/Coolpedals/Strutter.md
Coolsound,A117 Rough OVD,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coolsound/A117 Rough OVD.md
Coolsound,A127 Dirty Bass,Distortion,DONE,NEEDED,NEEDED,./research/pedals/Coolsound/A127 Dirty Bass.md
Coopersonic,Deluxe Dual Valve Overdrive,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coopersonic/Deluxe Dual Valve Overdrive.md
Coopersonic,Deluxe Valve Overdrive,Overdrive,DONE,DONE,DONE,./research/pedals/Coopersonic/Deluxe Valve Overdrive.md
Coopersonic,Dirtbox,Distortion / Fuzz / Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coopersonic/Dirtbox.md
Coopersonic,Dual-Valve Distortion (Deluxe),Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Coopersonic/Dual-Valve Distortion (Deluxe).md
Coopersonic,Dual-Valve Distortion (Regular),Distortion / Fuzz,DONE,DONE,DONE,./research/pedals/Coopersonic/Dual-Valve Distortion (Regular).md
Coopersonic,Mini Tube Overdrive,Overdrive,DONE,NEEDED,NEEDED,./research/pedals/Coopersonic/Mini Tube Overdrive.md
Coopersonic,Pig Fuzz,Fuzz,DONE,DONE,DONE,./research/pedals/Coopersonic/Pig Fuzz.md
Coopersonic,The Germaniac - Vintage Fuzz,Fuzz,DONE,NEEDED,NEEDED,./research/pedals/Coopersonic/The Germaniac - Vintage Fuzz.md
